1	10030711	10032338	2	2	1	30	0	25
1	10032425	10033257	2	2	1	22	0	24
1	10033324	10034007	2	2	1	14	0	23
1	10034137	10034928	2	2	1	9	0	24
1	10035164	10037661	2	2	1	1	0	21
1	10035164	10037669	2	2	1	33	0	22
1	10039880	10045075	1	1	1	3	0	21
1	10045185	10047423	1	3	1	5	0	24
1	10047527	10058719	1	1	1	5	0	25
1	10058824	10059823	1	1	1	2	0	6
1	10058824	10064332	1	1	1	5	0	23
1	10064414	10065322	1	1	1	4	0	25
1	10066821	10074859	1	1	1	1	0	9
1	10074947	10077171	1	1	1	4	0	20
1	10077243	10082252	1	1	1	3	0	19
1	10082347	10083500	1	1	1	3	0	16
1	10083559	10085746	1	1	1	3	0	25
1	10088185	10088881	1	1	1	3	0	21
1	10088961	10090187	1	1	1	1	0	11
1	10090318	10095865	1	1	1	5	0	25
1	10096014	10104211	1	1	1	2	0	14
1	10108482	10112392	1	1	1	2	0	18
1	10112543	10112875	1	1	1	2	0	23
1	10113023	10113602	1	1	1	3	0	17
1	10113708	10116017	1	1	1	6	0	19
1	10116732	10126339	1	1	1	1	0	21
1	10126480	10127422	1	1	1	2	0	23
1	10127564	10129985	1	1	1	3	0	15
1	10130033	10132453	1	1	1	5	0	25
1	10134231	10135933	1	1	1	3	0	20
1	10140585	10141558	2	2	1	2	0	20
1	10141698	10142575	2	2	1	12	2	25
1	10142745	10144717	2	2	1	7	0	22
1	10144858	10147402	2	2	1	13	0	23
1	10147536	10151800	2	2	1	2	0	17
1	10151874	10153385	2	2	1	4	0	23
1	10153525	10153606	2	2	1	8	0	25
1	10153743	10154280	2	2	1	4	0	17
1	10154411	10156913	2	2	1	1	0	11
1	10157045	10157899	2	2	1	12	0	19
1	10158061	10159567	2	2	1	9	0	19
1	10159741	10159876	2	2	1	9	0	22
1	10160029	10160700	2	2	1	7	0	21
1	10160871	10160962	2	2	1	2	0	11
1	10161004	10163696	2	2	1	3	0	18
1	10163788	10172833	2	2	1	11	0	23
1	10172985	10173193	2	2	1	7	0	21
1	10173353	10174066	2	2	1	8	0	22
1	10174196	10179825	2	2	1	18	0	21
1	10179978	10180869	2	2	1	13	0	25
1	10181042	10183662	2	2	1	5	2	18
1	10183748	10183975	2	2	1	6	0	20
1	10184182	10184385	2	2	1	4	0	25
1	10184498	10188756	2	2	1	7	0	25
1	10188959	10189226	2	2	1	11	0	20
1	10189336	10189438	2	2	1	12	0	25
1	10189679	10194256	2	2	1	2	0	9
1	10194492	10198842	2	2	1	3	0	9
1	10198977	10199728	2	2	1	9	0	23
1	10199905	10204807	2	2	1	5	0	19
1	10204910	10209424	2	2	1	2	0	17
1	10209702	10213043	2	2	1	8	0	12
1	10213224	10214124	2	2	1	7	0	25
1	10214272	10215836	2	2	1	2	0	15
1	10215994	10216528	2	2	1	5	0	24
1	10216560	10232370	2	2	1	3	0	24
1	11061398	11065793	1	1	1	1	0	15
1	11065917	11068010	1	1	1	2	0	19
1	11068116	11080022	1	1	1	6	0	24
1	11080125	11089716	1	1	1	3	0	19
1	11086643	11089716	1	1	0	1	0	24
1	11089879	11098462	1	1	1	4	0	25
1	11098597	11101063	1	1	1	6	0	22
1	11101168	11107602	1	1	1	7	0	21
1	11107753	11110281	1	1	1	2	0	13
1	11110427	11112742	1	1	1	1	0	6
1	11112844	11123120	1	1	1	7	0	23
1	11123225	11123813	1	1	1	2	0	25
1	11123864	11132337	1	1	1	2	0	7
1	11132414	11136764	1	1	1	3	0	23
1	11140099	11140235	1	1	1	4	0	23
1	11140329	11142648	1	1	1	7	0	10
1	11142798	11149809	1	1	1	3	0	17
1	11149896	11153542	1	1	1	8	0	25
1	11153680	11156240	1	1	1	4	1	25
1	11156359	11160095	1	1	1	6	0	25
1	11160281	11162239	1	1	1	1	0	5
1	11162402	11169852	1	1	1	4	1	16
1	11170076	11170583	1	1	1	4	0	20
1	11170792	11181854	1	1	1	1	0	7
1	11184541	11185129	1	1	1	2	0	21
1	11185213	11185886	1	1	1	4	0	12
1	11185978	11186636	1	1	1	5	0	23
1	11186766	11193512	1	1	1	5	0	25
1	11200053	11204065	1	1	1	6	0	17
1	11204169	11208511	1	1	1	4	0	23
1	11208656	11231681	1	1	1	9	0	19
1	11231797	11265678	1	1	1	1	0	20
1	11265746	11265968	1	1	1	2	0	6
1	11266160	11285056	1	1	1	4	0	25
1	11285160	11289252	1	1	1	3	1	15
1	12646149	12681663	2	2	0	0	1	12
1	12808024	12817337	1	1	1	1	0	6
1	12818554	12820400	1	1	1	1	0	5
1	12822100	12836112	1	1	1	1	0	19
1	12836330	12838358	1	1	1	3	0	10
1	13142773	13146874	2	2	1	2	0	23
1	13146965	13148316	2	2	1	1	0	18
1	13148516	13148930	2	2	1	2	1	23
1	13149109	13150689	2	2	1	5	0	21
1	13150919	13152378	2	2	1	6	0	16
1	13152457	13152796	2	2	1	3	0	16
1	13153076	13156369	2	2	1	5	0	18
1	13156536	13160160	2	2	1	7	0	21
1	13160291	13162072	2	2	1	6	0	25
1	13162289	13164895	2	2	1	6	0	25
1	13162289	13166895	2	2	1	2	0	18
1	13165103	13166895	2	2	1	3	0	23
1	13167107	13174078	2	2	1	4	2	24
1	13175349	13177073	2	2	1	5	0	17
1	13177222	13180480	2	2	1	6	0	22
1	13180625	13181215	2	2	1	13	0	24
1	13181318	13184174	2	2	1	8	0	22
1	13184364	13186732	2	2	1	4	0	15
1	13186911	13190086	2	2	1	18	0	21
1	13190191	13221306	2	2	1	6	0	24
1	13221480	13224608	2	2	1	11	0	22
1	13224714	13285968	2	2	1	7	0	22
1	13286026	13373937	2	2	1	9	0	23
1	13566397	13569470	2	2	1	134	7	25
1	13569632	13569938	2	2	1	148	5	25
1	13569996	13571802	2	2	0	1	0	21
1	13570083	13571802	2	2	1	261	0	25
1	13571908	13572003	2	2	1	151	0	24
1	13572075	13573521	2	2	0	1	0	24
1	13572075	13576367	2	2	1	151	1	25
1	13576453	13576577	2	2	0	1	0	25
1	13576453	13578099	2	2	1	147	0	25
1	13578159	13579449	2	2	1	126	0	24
1	13579567	13579689	2	2	1	161	0	22
1	13579812	13581022	2	2	1	125	13	25
1	13581087	13581777	2	2	0	2	0	21
1	13581087	13588607	2	2	0	1	0	13
1	13581087	13589599	2	2	1	107	11	25
1	13626905	13627355	2	2	1	275	0	25
1	13626905	13630064	2	2	0	9	0	23
1	13627438	13630064	2	2	1	269	2	25
1	13630214	13638230	2	2	1	195	11	25
1	13638410	13647384	2	2	1	322	3	25
1	13647512	13650720	2	2	1	233	0	25
1	13650885	13657893	2	2	0	1	0	23
1	13650885	13660328	2	2	1	206	9	25
1	13668868	13672125	1	1	1	6	0	23
1	13672765	13684055	1	1	1	13	2	25
1	13672765	13700754	1	1	0	1	0	24
1	13684277	13700754	1	1	1	11	0	23
1	14170997	14179479	2	2	1	1	0	11
1	15570674	15571002	2	2	0	1	0	18
1	15607525	15610625	2	2	0	1	0	24
1	15609776	15621848	1	1	0	1	0	16
1	15805958	15807640	1	1	1	4	0	24
1	15807737	15813040	1	1	1	2	0	22
1	15813163	15815885	1	1	1	1	0	18
1	15815973	15818933	1	1	1	1	0	15
1	15819084	15819650	1	1	1	1	1	15
1	15819764	15831506	1	1	1	1	0	24
1	15833490	15838181	1	1	1	1	0	18
1	16101360	16101726	2	2	1	0	286	25
1	16101937	16102489	2	2	1	0	492	25
1	16102600	16102691	2	2	1	364	178	25
1	16102830	16103167	2	2	1	520	20	25
1	16103335	16103509	2	2	1	39	562	25
1	16103685	16104364	2	2	1	4	481	25
1	16106307	16107794	1	1	1	5	0	25
1	16108031	16128164	1	1	1	16	0	23
1	16128264	16129195	1	1	1	9	0	18
1	16129342	16131074	1	1	1	14	1	21
1	16131207	16131293	1	1	1	3	0	21
1	16346012	16366078	2	2	1	1	0	20
1	16374812	16389820	2	2	1	2	0	14
1	16394211	16440322	2	2	1	2	1	5
1	16463195	16509341	2	2	1	5	0	10
1	16571283	16581926	2	2	1	14	0	24
1	16582003	16585275	2	2	1	15	0	19
1	16585353	16597950	2	2	1	2	1	7
1	16585432	16597950	2	2	1	8	0	25
1	16598054	16602261	2	2	1	18	0	23
1	16602354	16619236	2	2	1	21	2	23
1	16643479	16645685	2	2	1	51	0	25
1	16645830	16647954	2	2	1	20	1	25
1	16648008	16656821	2	2	1	15	0	16
1	16648008	16656861	2	2	0	1	0	20
1	16648008	16656911	2	2	1	8	0	24
1	16648008	16656991	2	2	1	17	0	24
1	16665506	16667667	1	1	1	11	1	25
1	16665868	16667667	1	1	0	1	0	17
1	16667774	16676967	1	1	1	9	1	20
1	16682492	16688848	2	2	0	2	0	16
1	16688620	16691683	1	1	1	8	0	25
1	16691774	16700794	1	1	1	6	0	17
1	16706226	16709438	1	1	1	4	0	15
1	16997560	17000739	2	2	0	1	0	19
1	17619902	17621400	1	1	1	1	0	24
1	17621763	17624834	1	1	1	1	0	24
1	17746847	17747500	1	1	1	0	1	6
1	20058711	20070377	2	2	1	5	0	16
1	20070501	20073456	2	2	1	1	0	3
1	20117948	20198017	2	2	1	1	2	13
1	20201396	20209160	2	2	1	3	0	22
1	20209314	20211836	2	2	1	1	0	5
1	20211992	20219523	2	2	0	1	0	20
1	20211992	20220038	2	2	1	1	0	14
1	20220127	20222858	2	2	1	1	0	9
1	20222973	20239300	2	2	1	1	0	16
1	20239439	20275518	2	2	1	5	0	19
1	20288262	20310524	2	2	1	1	0	5
1	20310721	20312032	2	2	1	2	0	17
1	20312211	20347210	2	2	1	1	0	16
1	20358975	20360985	2	2	1	1	0	4
1	20374769	20377374	2	2	1	3	0	25
1	20391623	20392011	2	2	1	1	0	22
1	20487295	20525629	1	1	0	1	0	16
1	20503093	20508892	2	2	1	0	1	4
1	20509113	20520153	2	2	1	3	0	23
1	20520298	20522663	2	2	1	3	0	24
1	20533911	20534535	2	2	1	1	0	23
1	20534732	20537272	2	2	1	0	1	4
1	20537409	20540313	2	2	1	1	0	24
1	20540445	20547268	2	2	1	2	0	10
1	20549809	20550846	2	2	1	2	0	25
1	20551032	20553468	2	2	1	2	0	9
1	20555217	20558587	2	2	1	3	0	25
1	20555217	20562359	2	2	0	1	0	22
1	20558764	20559420	2	2	1	2	0	5
1	20559549	20562359	2	2	1	1	0	6
1	20563714	20563800	2	2	1	6	0	18
1	20563891	20565598	2	2	1	4	1	21
1	20565878	20566757	2	2	1	3	0	11
1	20566873	20567447	2	2	1	2	0	18
1	20567590	20569828	2	2	1	2	0	16
1	20571441	20584059	2	2	1	1	1	14
1	20584131	20585157	2	2	1	1	0	16
1	20585198	20585646	2	2	1	5	0	19
1	20585712	20586823	2	2	1	1	0	12
1	20586899	20588484	2	2	1	3	0	21
1	20588564	20592533	2	2	0	1	0	23
1	20593969	20608318	2	2	1	1	0	12
1	20608428	20612701	2	2	1	1	0	25
1	20612844	20613394	2	2	1	3	0	11
1	20613473	20615268	2	2	1	3	0	23
1	20615406	20617910	2	2	1	5	0	19
1	20803655	20804816	2	2	1	1	0	14
1	20804908	20805262	2	2	1	8	0	24
1	20805340	20805796	2	2	1	1	0	11
1	20805901	20806741	2	2	1	1	0	7
1	20806883	20808720	2	2	1	1	0	6
1	20808872	20809595	2	2	1	4	0	15
1	20809723	20810057	2	2	1	1	0	10
1	20812174	20812563	2	2	1	2	0	16
1	20813115	20814398	2	2	1	3	0	25
1	20814508	20814688	2	2	1	0	3	3
1	20817452	20817792	2	2	1	1	0	3
1	20817906	20820130	2	2	1	2	0	22
1	20975040	20978642	1	1	1	1	0	19
1	21003134	21003837	2	2	1	2	0	12
1	21005638	21006149	2	2	1	1	0	13
1	21006912	21012792	2	2	1	1	0	12
1	21013512	21037396	2	2	1	3	0	23
1	21037461	21078993	2	2	1	3	0	19
1	21166552	21174184	1	1	0	1	0	20
1	21180604	21182542	1	1	1	0	3	20
1	21218890	21225557	1	1	1	6	0	25
1	21225644	21225944	1	1	1	4	0	25
1	21226047	21226591	1	1	1	3	0	14
1	21226680	21229590	1	1	1	2	0	15
1	21240660	21244937	1	1	1	83	0	25
1	21240660	21246027	1	1	0	1	0	15
1	21240660	21249750	1	1	1	1161	5	25
1	21240660	21257330	1	1	0	7	0	22
1	21245021	21249750	1	1	0	2	0	23
1	21245021	21257330	1	1	0	1	0	14
1	21245033	21249750	1	1	1	76	0	24
1	21249859	21250648	1	1	0	1	0	24
1	21249859	21254683	1	1	1	62	0	25
1	21249859	21257330	1	1	1	1071	14	25
1	21254824	21257330	1	1	1	88	5	25
1	21257383	21258847	1	1	1	1797	0	25
1	21258981	21260047	1	1	1	1420	0	25
1	21259960	21260047	1	1	0	1	0	21
1	21260190	21262792	1	1	1	1335	65	25
1	21260190	21264842	1	1	0	3	0	21
1	21262925	21264589	1	1	0	1	0	23
1	21262925	21264842	1	1	1	1330	0	25
1	21285734	21288141	2	2	1	32	2	22
1	21288274	21291294	2	2	1	37	2	25
1	21291366	21293479	2	2	1	13	0	22
1	21291437	21293479	2	2	1	2	0	14
1	21291437	21293599	2	2	0	1	0	13
1	21293613	21294925	2	2	1	27	3	21
1	21294978	21298040	2	2	1	28	0	25
1	21298140	21299025	2	2	0	1	0	20
1	21298140	21299416	2	2	0	1	0	14
1	21298140	21299439	2	2	0	1	0	17
1	21298140	21299922	2	2	0	2	0	13
1	21299097	21299206	2	2	0	1	0	14
1	21487334	21505299	2	2	1	1	0	21
1	23370449	23375729	2	2	1	9	0	22
1	23375876	23375987	2	2	1	11	0	25
1	23376055	23376170	2	2	1	9	0	25
1	23376250	23378725	2	2	1	3	0	25
1	23378805	23378971	2	2	1	1	0	14
1	23379059	23382814	2	2	1	3	1	24
1	23846564	23848263	2	2	1	10	0	25
1	23848572	23849302	2	2	1	4	0	19
1	23849469	23853422	2	2	1	2	0	16
1	23853551	23859022	2	2	1	4	0	25
1	23859114	23860772	2	2	0	1	0	20
1	23859114	23866216	2	2	1	7	0	19
1	23866298	23876373	2	2	1	4	0	24
1	23876450	23877708	2	2	1	9	0	24
1	23877795	23891859	2	2	1	1	0	21
1	23891994	23922037	2	2	1	4	0	20
1	23996361	24003146	2	2	0	1	0	17
1	23996361	24003156	2	2	1	33	0	25
1	24003307	24005545	2	2	1	24	0	24
1	24012498	24014778	2	2	1	2	0	7
1	24014893	24020674	2	2	1	4	0	22
1	24020786	24021853	2	2	1	8	0	16
1	24022006	24024212	2	2	1	6	0	22
1	24024311	24024781	2	2	1	6	0	21
1	24024874	24026607	2	2	1	1	0	21
1	24026769	24028199	2	2	1	9	0	25
1	24029941	24030741	2	2	1	1	0	25
1	24030897	24032662	2	2	1	7	0	23
1	24032737	24044113	2	2	1	6	0	20
1	24043025	24044113	2	2	0	1	0	20
1	24044270	24046357	2	2	1	5	0	23
1	24046408	24049129	2	2	1	4	0	23
1	24049208	24053182	2	2	1	3	0	19
1	24053337	24054003	2	2	1	4	0	18
1	24055918	24057203	2	2	1	5	0	24
1	24057275	24057365	2	2	1	7	0	24
1	24057506	24067898	2	2	1	3	0	22
1	24067979	24085410	2	2	1	2	0	11
1	24085527	24086519	2	2	1	2	0	25
1	24086612	24100060	2	2	1	4	1	22
1	24237272	24237441	1	1	1	0	1	4
1	24314631	24614926	2	2	0	4	0	14
1	24611857	24661187	1	1	0	0	2	12
1	24615185	24615220	1	1	0	0	2	14
1	24615535	24660679	2	2	0	1	0	12
1	24678817	24685396	1	1	1	16	0	23
1	24679035	24685396	1	1	1	1	0	3
1	24685574	24692940	1	1	1	28	1	25
1	24693002	24704820	1	1	1	24	0	25
1	24704919	24705976	1	1	1	30	0	24
1	24706045	24706924	1	1	1	1	0	15
1	24706045	24711511	1	1	1	22	0	25
1	24711601	24714908	1	1	1	16	0	20
1	24714983	24728545	1	1	1	19	0	23
1	24728672	24731746	1	1	1	33	1	25
1	24731900	24743882	1	1	1	32	1	24
1	24743948	24744255	1	1	1	15	0	25
1	24744359	24744865	1	1	1	21	0	23
1	24744971	24746804	1	1	1	21	0	25
1	24746955	24748799	1	1	1	14	0	24
1	24748879	24762191	1	1	1	27	0	23
1	24762284	24762622	1	1	1	25	0	25
1	27059655	27072969	2	2	0	1	0	13
1	27884079	27900427	1	1	1	22	0	24
1	30771010	30771438	1	1	1	0	8	22
1	30771492	30771712	1	1	1	0	16	18
1	30805943	30806168	2	2	1	5	0	17
1	30806365	30808722	2	2	1	9	0	23
1	30808813	30810682	2	2	1	1	0	8
1	30810831	30811771	2	2	1	3	0	22
1	30811968	30813016	2	2	1	6	0	14
1	30813153	30813959	2	2	1	10	0	22
1	30814092	30816467	2	2	1	8	0	25
1	30816585	30820080	2	2	1	3	0	19
1	30820238	30820682	2	2	1	6	1	22
1	30820828	30821130	2	2	1	8	0	23
1	30821315	30824209	2	2	1	0	4	25
1	30824520	30829842	2	2	1	12	2	24
1	30824520	30862986	2	2	1	0	4	5
1	30831560	30837104	2	2	1	6	0	23
1	30831560	30862986	2	2	1	3	0	14
1	30837267	30862986	2	2	1	3	0	18
1	30852951	30862986	2	2	0	1	0	16
1	30863256	30873022	2	2	1	1	0	8
1	30863256	30873577	2	2	1	1	0	9
1	30943324	30943931	2	2	1	0	31	23
1	30944007	30944535	2	2	1	0	57	24
1	30944667	30944937	2	2	1	0	58	25
1	30945031	30946037	2	2	1	0	31	25
1	30946637	30949548	2	2	1	3	0	25
1	30946640	30948996	2	2	1	1	0	25
1	30946640	30949548	2	2	1	0	18	22
1	31043483	31047584	2	2	0	1	0	23
1	33454305	33464052	2	2	1	1	0	8
1	33464122	33480457	2	2	1	1	1	20
1	33480541	33484681	2	2	1	1	0	11
1	33484809	33512015	2	2	1	3	0	24
1	33512202	33514144	2	2	1	3	0	25
1	33533364	33628394	2	2	1	1	0	23
1	33628533	33630337	2	2	1	4	0	22
1	33662367	33663776	2	2	1	1	0	7
1	33663857	33667044	2	2	1	1	0	11
1	33667149	33668857	2	2	1	2	0	16
1	33669021	33669623	2	2	1	2	1	7
1	33734859	33736799	1	1	1	2	0	13
1	33736883	33738287	1	3	1	1	0	22
1	33738381	33739252	1	1	1	4	0	18
1	33747017	33748216	2	2	1	3	0	12
1	33762210	33765843	2	2	1	3	0	21
1	33765910	33769720	2	2	1	1	0	24
1	33770900	33772892	2	2	1	1	0	19
1	33773034	33776268	2	2	1	1	0	25
1	33777864	33779043	2	2	1	1	0	22
1	33783965	33786406	2	2	1	2	0	3
1	33803614	33805338	2	2	1	2	0	7
1	33805420	33813726	2	2	1	1	0	9
1	33864744	33878259	2	2	1	2	0	14
1	34122393	34135089	1	1	1	2	0	20
1	34135257	34152201	1	1	1	3	0	5
1	34152315	34152412	1	1	1	1	0	10
1	34152520	34154512	1	1	1	3	0	20
1	34154633	34156598	1	1	1	1	0	23
1	34156909	34160619	1	1	1	3	0	9
1	34160714	34161003	1	1	1	2	0	19
1	34161159	34163008	1	1	1	6	0	23
1	34163472	34163625	1	1	1	0	14	24
1	34163755	34163896	1	1	1	0	7	25
1	34163975	34164075	1	1	1	0	2	6
1	34164238	34164326	1	1	1	2	0	22
1	34166306	34166938	1	1	1	1	0	4
1	34167431	34167610	1	1	1	2	0	7
1	34167738	34167822	1	1	1	2	0	17
1	34169322	34169749	1	1	1	1	0	20
1	34169929	34170359	1	1	1	1	0	12
1	34171310	34172182	1	1	1	3	0	7
1	34172346	34173001	1	1	1	3	0	14
1	34184145	34185961	1	1	1	1	0	24
1	34186051	34186818	1	1	1	2	0	24
1	34186952	34197200	1	1	1	2	0	24
1	34197354	34198517	1	1	1	1	0	4
1	34198752	34199291	1	1	1	3	0	23
1	34199559	34200869	1	1	1	2	0	19
1	34201416	34202444	1	1	1	3	0	12
1	34202622	34208553	1	1	1	1	0	24
1	34208678	34211153	1	1	1	5	0	23
1	34212540	34212901	1	1	1	2	0	25
1	34213069	34214533	1	1	1	1	0	15
1	34229247	34242618	1	1	1	1	0	11
1	34238904	34242618	1	1	1	5	0	20
1	34242781	34244343	1	1	1	14	0	22
1	34244515	34247648	1	1	1	7	0	25
1	34247816	34249478	1	1	1	16	0	25
1	34249639	34249803	1	1	1	17	1	22
1	34250131	34250609	1	1	1	0	11	23
1	34250695	34251695	1	1	1	0	8	24
1	34251938	34252810	1	1	1	8	0	23
1	34253018	34256231	1	1	1	7	2	19
1	34256352	34256541	1	1	1	8	0	25
1	34256650	34257721	1	1	1	19	0	23
1	34257941	34259091	1	1	0	1	0	22
1	34257941	34260163	1	1	1	7	0	22
1	34260368	34262019	1	1	1	16	0	21
1	34262252	34263263	1	1	1	7	0	24
1	34263491	34264524	1	1	1	11	0	25
1	34264648	34264749	1	1	1	16	0	22
1	34264852	34266856	1	1	1	10	0	23
1	34266959	34268228	1	1	1	7	0	22
1	34268403	34268734	1	1	1	12	0	21
1	34268891	34270827	1	1	1	12	1	25
1	34271026	34271354	1	1	1	21	0	25
1	34271484	34274167	1	1	1	11	0	25
1	34274339	34275204	1	1	1	9	0	24
1	34275361	34275672	1	1	1	21	0	23
1	34275880	34278019	1	1	1	5	0	17
1	34278140	34282422	1	1	1	12	0	24
1	34282593	34284258	1	1	1	12	2	20
1	34284419	34287186	1	1	1	15	0	23
1	34287382	34287890	1	1	1	8	0	19
1	34288020	34289523	1	1	1	11	0	20
1	34289668	34290358	1	1	1	13	0	23
1	34290548	34291786	1	1	1	12	1	25
1	34291917	34293319	1	1	1	21	0	23
1	34293484	34294383	1	1	1	22	0	22
1	34294547	34295153	1	1	1	18	0	21
1	34295309	34295461	1	1	1	4	0	17
1	34295537	34296741	1	1	1	12	0	18
1	34295537	34299720	1	1	1	2	0	11
1	34296760	34299720	1	1	1	12	0	19
1	34299839	34302829	1	1	1	12	0	23
1	34303033	34303420	1	1	1	10	0	20
1	34303532	34306527	1	1	1	13	0	24
1	34306652	34307329	1	1	1	9	0	23
